order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_day,order_month,is_weekend,order_hour,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,peak_hour_flag,rating_group,slow_delivery_flag
imnm972342448,39,3.8,19.176269,72.836721,19.286269,72.946721,2022-03-16,19:55:00,20:00:00,Windy,Jam,Motorcycle,Metropolitian,185,Books,Wednesday,3,False,19.0,5.0,16.82,0,Very Long,Peak Hour,Low Rating,1
wnne890905509,31,4.8,12.975377,77.696664,13.025377,77.746664,2022-03-01,22:15:00,22:25:00,Sandstorms,Low,Scooter,Metropolitian,120,Sports,Tuesday,3,False,22.0,10.0,7.76,0,Medium,Peak Hour,High Rating,0
kbdc711046313,31,4.8,23.359194,85.325447,23.419194,85.385447,2022-03-01,23:10:00,23:15:00,Sunny,Low,Van,Metropolitian,65,Kitchen,Tuesday,3,False,23.0,5.0,9.06,0,Medium,Non-Peak Hour,High Rating,0
alem833315854,20,4.8,12.297954,76.665169,12.307954,76.675169,2022-03-30,9:15:00,9:30:00,Cloudy,Low,Motorcycle,Other,80,Sports,Wednesday,3,False,9.0,15.0,1.55,0,Short,Non-Peak Hour,High Rating,0
khjm619520065,36,4.9,23.359407,85.325055,23.439407,85.405055,2022-03-02,18:25:00,18:35:00,Cloudy,Medium,Motorcycle,Urban,210,Cosmetics,Wednesday,3,False,18.0,10.0,12.07,0,Long,Peak Hour,High Rating,1
oiay843077855,20,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-20,22:10:00,22:20:00,Sandstorms,Low,Motorcycle,Metropolitian,85,Toys,Sunday,3,True,22.0,10.0,13.58,0,Long,Peak Hour,High Rating,0
ohhc448549441,24,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,20:50:00,21:05:00,Cloudy,Jam,Motorcycle,Metropolitian,125,Jewelry,Sunday,4,True,20.0,15.0,4.47,0,Short,Peak Hour,Medium Rating,0
knul324217390,39,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,18:45:00,18:50:00,Fog,Medium,Scooter,Metropolitian,195,Clothing,Tuesday,3,False,18.0,5.0,16.63,0,Very Long,Peak Hour,Low Rating,1
buux572471968,37,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,14:55:00,15:05:00,Sunny,High,Scooter,Metropolitian,90,Shoes,Thursday,3,False,14.0,10.0,6.23,0,Medium,Non-Peak Hour,High Rating,0
ieue797662723,32,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,16:50:00,17:00:00,Sandstorms,Medium,Motorcycle,Metropolitian,140,Books,Thursday,3,False,16.0,10.0,6.21,0,Medium,Non-Peak Hour,High Rating,0
eztk468187811,22,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,22:20:00,22:35:00,Sandstorms,Low,Scooter,Metropolitian,90,Skincare,Tuesday,2,False,22.0,15.0,7.46,0,Medium,Peak Hour,Medium Rating,0
zzid436960558,23,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,0:00:00,0:15:00,Windy,Low,Scooter,Metropolitian,90,Clothing,Friday,3,False,0.0,15.0,20.25,0,Very Long,Non-Peak Hour,High Rating,0
kllk327072475,33,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,21:10:00,21:20:00,Fog,Jam,Scooter,Metropolitian,245,Apparel,Tuesday,3,False,21.0,10.0,16.6,0,Very Long,Peak Hour,Medium Rating,1
uurs547552548,23,4.7,22.569358,88.433452,22.599358,88.463452,2022-02-17,23:25:00,23:35:00,Sunny,Low,Motorcycle,Metropolitian,75,Snacks,Thursday,2,False,23.0,10.0,4.54,0,Short,Non-Peak Hour,Medium Rating,0
ubwl989345056,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,23:30:00,23:35:00,Sunny,Low,Motorcycle,Metropolitian,105,Pet Supplies,Thursday,3,False,23.0,5.0,12.42,0,Long,Non-Peak Hour,Medium Rating,0
iimu721647260,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,14:20:00,14:35:00,Sunny,High,Scooter,Metropolitian,115,Toys,Tuesday,3,False,14.0,15.0,6.12,0,Medium,Non-Peak Hour,Medium Rating,0
tfxz025621580,26,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,10:15:00,10:25:00,Fog,Low,Scooter,Urban,55,Sports,Sunday,4,True,10.0,10.0,1.52,0,Short,Non-Peak Hour,High Rating,0
kgjb145446786,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,21:20:00,21:35:00,Cloudy,Jam,Motorcycle,Metropolitian,125,Snacks,Thursday,3,False,21.0,15.0,9.09,0,Medium,Peak Hour,Medium Rating,0
xrxy085440961,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,8:50:00,8:55:00,Fog,Low,Motorcycle,Metropolitian,90,Books,Monday,3,False,8.0,5.0,3.06,0,Short,Non-Peak Hour,High Rating,0
pnzt689957903,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,9:00:00,9:05:00,Cloudy,Low,Motorcycle,Metropolitian,70,Shoes,Wednesday,3,False,9.0,5.0,3.03,0,Short,Non-Peak Hour,Medium Rating,0
qrng205617369,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,17:45:00,18:00:00,Windy,Medium,Motorcycle,Metropolitian,180,Pet Supplies,Saturday,3,True,17.0,15.0,13.97,0,Long,Peak Hour,High Rating,1
gycd207308146,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,23:10:00,23:15:00,Fog,Low,Motorcycle,Metropolitian,90,Kitchen,Thursday,3,False,23.0,5.0,7.76,0,Medium,Non-Peak Hour,High Rating,0
wqfy256790455,24,4.9,0.0,0.0,0.04,0.04,2022-03-30,16:35:00,16:50:00,Fog,Medium,Scooter,Urban,85,Toys,Wednesday,3,False,16.0,15.0,6.29,0,Medium,Non-Peak Hour,High Rating,0
vgjr167867003,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,8:30:00,8:40:00,Sandstorms,Low,Motorcycle,Metropolitian,140,Electronics,Saturday,3,True,8.0,10.0,1.54,0,Short,Non-Peak Hour,Low Rating,0
jqco336937571,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,20:35:00,20:50:00,Fog,Jam,Motorcycle,Metropolitian,220,Home,Friday,3,False,20.0,15.0,13.97,0,Long,Peak Hour,Medium Rating,1
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,23:25:00,23:40:00,Windy,Low,Motorcycle,Metropolitian,100,Toys,Sunday,3,True,23.0,15.0,9.35,0,Medium,Non-Peak Hour,Low Rating,0
nwvu459529234,36,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,19:55:00,20:05:00,Fog,Jam,Motorcycle,Metropolitian,175,Shoes,Thursday,3,False,19.0,10.0,10.6,0,Long,Peak Hour,High Rating,1
jjcl090851660,31,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,21:20:00,21:30:00,Sandstorms,Jam,Motorcycle,Metropolitian,50,Grocery,Wednesday,3,False,21.0,10.0,17.08,0,Very Long,Peak Hour,Low Rating,0
bpbi053158546,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,21:45:00,21:50:00,Stormy,Jam,Scooter,Metropolitian,170,Electronics,Thursday,3,False,21.0,5.0,9.22,0,Medium,Peak Hour,Low Rating,1
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,19:40:00,19:55:00,Sunny,Jam,Van,Metropolitian,85,Outdoors,Saturday,3,True,19.0,15.0,12.16,0,Long,Peak Hour,Medium Rating,0
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,14:50:00,15:00:00,Sandstorms,High,Scooter,Urban,115,Apparel,Thursday,3,False,14.0,10.0,6.08,0,Medium,Non-Peak Hour,Medium Rating,0
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,18:10:00,18:20:00,Fog,Medium,Motorcycle,Metropolitian,135,Books,Wednesday,3,False,18.0,10.0,4.67,0,Short,Peak Hour,High Rating,0
xoka811702118,33,4.7,0.0,0.0,0.04,0.04,2022-03-17,12:20:00,12:30:00,Cloudy,High,Motorcycle,Urban,130,Skincare,Thursday,3,False,12.0,10.0,6.29,0,Medium,Non-Peak Hour,Medium Rating,0
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,23:40:00,23:50:00,Cloudy,Low,Scooter,Metropolitian,175,Pet Supplies,Friday,3,False,23.0,10.0,10.71,0,Long,Non-Peak Hour,Low Rating,1
iwoy649851528,37,4.6,0.0,0.0,0.04,0.04,2022-03-19,12:50:00,12:55:00,Windy,High,Motorcycle,Urban,205,Outdoors,Saturday,3,True,12.0,5.0,6.29,0,Medium,Non-Peak Hour,Medium Rating,1
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,23:20:00,23:30:00,Sandstorms,Low,Motorcycle,Other,115,Toys,Monday,3,False,23.0,10.0,9.31,0,Medium,Non-Peak Hour,Low Rating,0
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,17:50:00,18:00:00,Stormy,Medium,Motorcycle,Metropolitian,150,Clothing,Friday,3,False,17.0,10.0,17.14,0,Very Long,Peak Hour,Medium Rating,0
bwgn919229310,23,4.8,0.0,0.0,0.02,0.02,2022-04-03,10:25:00,10:35:00,Windy,Low,Scooter,Metropolitian,95,Pet Supplies,Sunday,4,True,10.0,10.0,3.15,0,Short,Non-Peak Hour,High Rating,0
pdxn136638766,36,4.9,0.0,0.0,0.01,0.01,2022-03-11,9:10:00,9:25:00,Windy,Low,Scooter,Metropolitian,135,Electronics,Friday,3,False,9.0,15.0,1.57,0,Short,Non-Peak Hour,High Rating,0
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,12:30:00,12:45:00,Cloudy,High,Motorcycle,Metropolitian,140,Cosmetics,Friday,4,False,12.0,15.0,6.22,0,Medium,Non-Peak Hour,High Rating,0
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,17:10:00,17:20:00,Sandstorms,Medium,Motorcycle,Metropolitian,120,Toys,Sunday,3,True,17.0,10.0,12.46,0,Long,Peak Hour,Medium Rating,0
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,19:15:00,19:30:00,Cloudy,Jam,Motorcycle,Urban,180,Sports,Thursday,3,False,19.0,15.0,20.21,0,Very Long,Peak Hour,High Rating,1
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,23:50:00,23:55:00,Sandstorms,Low,Motorcycle,Metropolitian,140,Cosmetics,Sunday,2,True,23.0,5.0,9.08,0,Medium,Non-Peak Hour,Low Rating,0
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,18:45:00,18:50:00,Fog,Medium,Motorcycle,Urban,155,Snacks,Tuesday,3,False,18.0,5.0,17.14,0,Very Long,Peak Hour,High Rating,0
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,20:40:00,20:45:00,Sunny,Jam,Motorcycle,Metropolitian,220,Skincare,Wednesday,3,False,20.0,5.0,13.63,0,Long,Peak Hour,Low Rating,1
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,22:10:00,22:25:00,Windy,Low,Scooter,Metropolitian,75,Cosmetics,Monday,3,False,22.0,15.0,12.07,0,Long,Peak Hour,High Rating,0
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,17:20:00,17:25:00,Windy,Medium,Motorcycle,Metropolitian,165,Toys,Thursday,3,False,17.0,5.0,10.72,0,Long,Peak Hour,Low Rating,1
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,19:55:00,20:10:00,Fog,Jam,Motorcycle,Metropolitian,150,Cosmetics,Thursday,3,False,19.0,15.0,7.6,0,Medium,Peak Hour,High Rating,0
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,18:15:00,18:25:00,Stormy,Medium,Scooter,Metropolitian,110,Outdoors,Monday,3,False,18.0,10.0,7.56,0,Medium,Peak Hour,High Rating,0
xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,2022-04-04,23:50:00,0:00:00,Fog,Low,Motorcycle,Metropolitian,215,Sports,Monday,4,False,23.0,,11.01,0,Long,Non-Peak Hour,Low Rating,1
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,17:25:00,17:35:00,Fog,Medium,Motorcycle,Metropolitian,240,Jewelry,Friday,3,False,17.0,10.0,13.83,0,Long,Peak Hour,High Rating,1
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,23:45:00,0:00:00,Stormy,Low,Van,Metropolitian,95,Shoes,Friday,3,False,23.0,,13.97,0,Long,Non-Peak Hour,Medium Rating,0
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,18:30:00,18:35:00,Windy,Medium,Motorcycle,Urban,105,Cosmetics,Monday,2,False,18.0,5.0,10.92,0,Long,Peak Hour,Medium Rating,0
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,21:35:00,21:45:00,Windy,Jam,Motorcycle,Metropolitian,220,Outdoors,Friday,3,False,21.0,10.0,12.12,0,Long,Peak Hour,Low Rating,1
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,8:40:00,8:55:00,Windy,Low,Scooter,Metropolitian,130,Books,Thursday,3,False,8.0,15.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,22:35:00,22:40:00,Windy,Low,Scooter,Metropolitian,26,Grocery,Friday,4,False,22.0,5.0,4.66,0,Short,Peak Hour,Medium Rating,0
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,11:45:00,11:50:00,Windy,High,Motorcycle,Metropolitian,155,Sports,Saturday,3,True,11.0,5.0,1.53,0,Short,Non-Peak Hour,High Rating,0
lubd358643567,24,4.6,0.0,0.0,0.06,0.06,2022-03-07,23:25:00,23:40:00,Stormy,Low,Scooter,Urban,19,Grocery,Monday,3,False,23.0,15.0,9.44,0,Medium,Non-Peak Hour,Medium Rating,0
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,19:10:00,19:15:00,Sunny,Jam,Scooter,Metropolitian,90,Kitchen,Wednesday,3,False,19.0,5.0,11.92,0,Long,Peak Hour,Medium Rating,0
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,18:45:00,19:00:00,Fog,Medium,Motorcycle,Metropolitian,190,Electronics,Wednesday,2,False,18.0,15.0,10.49,0,Long,Peak Hour,Medium Rating,1
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,18:15:00,18:25:00,Cloudy,Medium,Motorcycle,Metropolitian,160,Outdoors,Tuesday,3,False,18.0,10.0,13.58,0,Long,Peak Hour,Medium Rating,0
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,22:30:00,22:35:00,Sandstorms,Low,Scooter,Metropolitian,85,Jewelry,Monday,3,False,22.0,5.0,7.68,0,Medium,Peak Hour,High Rating,0
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,19:00:00,19:05:00,Fog,Medium,Scooter,Urban,55,Books,Thursday,3,False,19.0,5.0,9.19,0,Medium,Peak Hour,High Rating,0
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,13:10:00,13:20:00,Windy,High,Motorcycle,Metropolitian,155,Cosmetics,Wednesday,3,False,13.0,10.0,6.22,0,Medium,Non-Peak Hour,Medium Rating,0
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,17:55:00,18:05:00,Windy,Medium,Motorcycle,Metropolitian,125,Skincare,Saturday,3,True,17.0,10.0,9.33,0,Medium,Peak Hour,Medium Rating,0
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,19:50:00,20:05:00,Cloudy,Jam,Motorcycle,Metropolitian,110,Jewelry,Tuesday,3,False,19.0,15.0,9.18,0,Medium,Peak Hour,High Rating,0
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,21:15:00,21:20:00,Fog,Jam,Motorcycle,Metropolitian,215,Skincare,Wednesday,3,False,21.0,5.0,10.88,0,Long,Peak Hour,High Rating,1
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,19:35:00,19:45:00,Fog,Jam,Motorcycle,Metropolitian,210,Home,Thursday,3,False,19.0,10.0,10.57,0,Long,Peak Hour,Medium Rating,1
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,19:10:00,19:20:00,Stormy,Jam,Motorcycle,Metropolitian,210,Kitchen,Sunday,3,True,19.0,10.0,12.1,0,Long,Peak Hour,Low Rating,1
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,21:20:00,21:30:00,Fog,Jam,Motorcycle,Metropolitian,170,Snacks,Monday,3,False,21.0,10.0,4.66,0,Short,Peak Hour,Medium Rating,1
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,9:50:00,10:05:00,Sandstorms,Low,Motorcycle,Metropolitian,85,Sports,Tuesday,3,False,9.0,15.0,2.98,0,Short,Non-Peak Hour,Medium Rating,0
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,20:35:00,20:40:00,Stormy,Jam,Scooter,Metropolitian,125,Pet Supplies,Thursday,3,False,20.0,5.0,4.56,0,Short,Peak Hour,Medium Rating,0
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Sandstorms,Jam,Motorcycle,Semi-Urban,270,Clothing,Monday,4,False,21.0,10.0,13.99,0,Long,Peak Hour,Low Rating,1
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,23:00:00,23:15:00,Windy,Low,Motorcycle,Metropolitian,105,Electronics,Wednesday,3,False,23.0,15.0,10.64,0,Long,Non-Peak Hour,High Rating,0
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,15:00:00,15:10:00,Cloudy,High,Motorcycle,Metropolitian,170,Snacks,Friday,4,False,15.0,10.0,6.15,0,Medium,Non-Peak Hour,Low Rating,1
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,19:45:00,19:50:00,Fog,Jam,Motorcycle,Metropolitian,180,Pet Supplies,Saturday,2,True,19.0,5.0,13.43,0,Long,Peak Hour,Low Rating,1
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,17:45:00,17:55:00,Sunny,Medium,Motorcycle,Metropolitian,85,Cosmetics,Tuesday,4,False,17.0,10.0,9.33,0,Medium,Peak Hour,High Rating,0
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,9:00:00,9:10:00,Sunny,Low,Motorcycle,Metropolitian,80,Electronics,Thursday,3,False,9.0,10.0,1.49,0,Short,Non-Peak Hour,Medium Rating,0
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,20:00:00,20:05:00,Sunny,Jam,Van,Metropolitian,135,Apparel,Wednesday,4,False,20.0,5.0,12.42,0,Long,Peak Hour,Medium Rating,0
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,12:50:00,12:55:00,Fog,High,Motorcycle,Metropolitian,130,Kitchen,Thursday,3,False,12.0,5.0,6.22,0,Medium,Non-Peak Hour,Medium Rating,0
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,21:40:00,21:55:00,Fog,Jam,Motorcycle,Metropolitian,230,Home,Thursday,3,False,21.0,15.0,13.79,0,Long,Peak Hour,Medium Rating,1
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,19:55:00,20:05:00,Sunny,Jam,Motorcycle,Metropolitian,145,Sports,Thursday,2,False,19.0,10.0,9.08,0,Medium,Peak Hour,High Rating,0
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,19:35:00,19:40:00,Sandstorms,Jam,Motorcycle,Metropolitian,115,Shoes,Wednesday,3,False,19.0,5.0,9.32,0,Medium,Peak Hour,High Rating,0
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,22:35:00,22:50:00,Sandstorms,Low,Scooter,Urban,55,Sports,Sunday,3,True,22.0,15.0,12.16,0,Long,Peak Hour,High Rating,0
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,17:10:00,17:25:00,Stormy,Medium,Motorcycle,Metropolitian,140,Apparel,Friday,3,False,17.0,15.0,16.64,0,Very Long,Peak Hour,High Rating,0
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,19:35:00,19:40:00,Cloudy,Jam,Motorcycle,Metropolitian,125,Electronics,Friday,3,False,19.0,5.0,9.19,0,Medium,Peak Hour,High Rating,0
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,10:30:00,10:45:00,Sandstorms,Low,Motorcycle,Metropolitian,55,Snacks,Thursday,3,False,10.0,15.0,3.02,0,Short,Non-Peak Hour,Medium Rating,0
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,18:10:00,18:20:00,Windy,Medium,Scooter,Metropolitian,130,Electronics,Tuesday,2,False,18.0,10.0,4.4,0,Short,Peak Hour,High Rating,0
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,10:10:00,10:25:00,Stormy,Low,Motorcycle,Metropolitian,115,Apparel,Monday,3,False,10.0,15.0,3.11,0,Short,Non-Peak Hour,Low Rating,0
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,17:50:00,18:05:00,Fog,Medium,Motorcycle,Metropolitian,195,Kitchen,Friday,3,False,17.0,15.0,11.92,0,Long,Peak Hour,Low Rating,1
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,8:50:00,9:00:00,Fog,Low,Motorcycle,Other,55,Apparel,Sunday,4,True,8.0,10.0,3.12,0,Short,Non-Peak Hour,Medium Rating,0
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,19:55:00,20:10:00,Stormy,Jam,Van,Metropolitian,160,Apparel,Wednesday,4,False,19.0,15.0,12.12,0,Long,Peak Hour,Low Rating,0
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,Fog,Medium,Motorcycle,Metropolitian,215,Shoes,Sunday,3,True,17.0,15.0,10.87,0,Long,Peak Hour,High Rating,1
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,15:30:00,15:40:00,Fog,Medium,Scooter,Metropolitian,65,Cosmetics,Saturday,3,True,15.0,10.0,6.22,0,Medium,Non-Peak Hour,Medium Rating,0
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,9:40:00,9:50:00,Windy,Low,Van,Metropolitian,125,Jewelry,Monday,3,False,9.0,10.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,Windy,Medium,Motorcycle,Metropolitian,135,Clothing,Saturday,3,True,18.0,5.0,9.31,0,Medium,Peak Hour,High Rating,0
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,15:35:00,15:50:00,Windy,Medium,Scooter,Metropolitian,145,Skincare,Monday,3,False,15.0,15.0,6.15,0,Medium,Non-Peak Hour,Medium Rating,0
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,18:15:00,18:30:00,Sandstorms,Medium,Motorcycle,Metropolitian,165,Skincare,Tuesday,3,False,18.0,15.0,10.87,0,Long,Peak Hour,Low Rating,1
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,Fog,Medium,Motorcycle,Urban,19,Grocery,Thursday,3,False,16.0,5.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,0
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,18:10:00,18:15:00,Sunny,Medium,Motorcycle,Metropolitian,165,Shoes,Tuesday,3,False,18.0,5.0,20.18,0,Very Long,Peak Hour,Low Rating,1
bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,2022-03-21,19:15:00,19:20:00,Fog,Jam,Motorcycle,Metropolitian,140,Apparel,Monday,3,False,19.0,5.0,9.44,0,Medium,Peak Hour,High Rating,0
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,18:25:00,18:35:00,Windy,Medium,Van,Other,75,Cosmetics,Friday,3,False,18.0,10.0,11.92,0,Long,Peak Hour,High Rating,0
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,20:30:00,20:45:00,Stormy,Jam,Scooter,Metropolitian,145,Skincare,Tuesday,2,False,20.0,15.0,4.49,0,Short,Peak Hour,Medium Rating,0
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,22:55:00,23:00:00,Stormy,Low,Scooter,Metropolitian,90,Snacks,Tuesday,3,False,22.0,5.0,20.85,0,Very Long,Peak Hour,High Rating,0
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,10:55:00,11:00:00,Stormy,Low,Motorcycle,Metropolitian,70,Apparel,Sunday,2,True,10.0,5.0,1.56,0,Short,Non-Peak Hour,High Rating,0
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,16:00:00,16:15:00,Windy,Medium,Motorcycle,Metropolitian,150,Shoes,Sunday,4,True,16.0,15.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,0
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,14:50:00,15:05:00,Sunny,High,Motorcycle,Metropolitian,140,Toys,Sunday,2,True,14.0,15.0,6.18,0,Medium,Non-Peak Hour,High Rating,0
teij116088130,24,4.7,0.0,0.0,0.13,0.13,2022-03-16,20:20:00,20:25:00,Fog,Jam,Motorcycle,Metropolitian,195,Cosmetics,Wednesday,3,False,20.0,5.0,20.44,0,Very Long,Peak Hour,Medium Rating,1
zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,19:00:00,19:15:00,Cloudy,Medium,Motorcycle,Metropolitian,150,Skincare,Saturday,4,True,19.0,15.0,13.83,0,Long,Peak Hour,High Rating,0
qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,18:15:00,18:20:00,Sandstorms,Medium,Motorcycle,Metropolitian,180,Apparel,Sunday,3,True,18.0,5.0,19.37,0,Very Long,Peak Hour,High Rating,1
fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,23:35:00,23:50:00,Fog,Low,Motorcycle,Metropolitian,185,Home,Tuesday,3,False,23.0,15.0,20.86,0,Very Long,Non-Peak Hour,Low Rating,1
fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,19:35:00,19:40:00,Cloudy,Jam,Motorcycle,Metropolitian,215,Apparel,Friday,3,False,19.0,5.0,20.85,0,Very Long,Peak Hour,Medium Rating,1
