Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Pickup_Delay,Distance_km,Hour,Time_Slot,Delay_Flag
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,12-03-2022,19:40,19:55,Sunny,Jam ,van,Metropolitian ,85,Outdoors,15.0,12.558216433872817,19,Evening,False
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,03-03-2022,14:50,15:00,Sandstorms,High ,scooter ,Urban ,115,Apparel,10.0,6.279108216936966,14,Afternoon,False
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,09-03-2022,18:10,18:20,Fog,Medium ,motorcycle ,Metropolitian ,135,Books,10.0,4.7093311627025845,18,Evening,False
xoka811702118,33,4.7,0.0,0.0,0.04,0.04,17-03-2022,12:20,12:30,Cloudy,High ,motorcycle ,Urban ,130,Skincare,10.0,6.279108216936542,12,Afternoon,False
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,18-03-2022,23:40,23:50,Cloudy,Low ,scooter ,Metropolitian ,175,Pet Supplies,10.0,10.988439379639551,23,Night,True
iwoy649851528,37,4.6,0.0,0.0,0.04,0.04,19-03-2022,12:50,12:55,Windy,High ,motorcycle ,Urban ,205,Outdoors,5.0,6.279108216936542,12,Afternoon,True
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,07-03-2022,23:20,23:30,Sandstorms,Low ,motorcycle ,Other,115,Toys,10.0,9.41866232540503,23,Night,False
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,04-03-2022,17:50,18:00,Stormy,Medium ,motorcycle ,Metropolitian ,150,Clothing,10.0,17.2675475965754,17,Evening,False
bwgn919229310,23,4.8,0.0,0.0,0.02,0.02,03-04-2022,10:25,10:35,Windy,Low ,scooter ,Metropolitian ,95,Pet Supplies,10.0,3.139554108468271,10,Morning,False
pdxn136638766,36,4.9,0.0,0.0,0.01,0.01,11-03-2022,09:10,09:25,Windy,Low ,scooter ,Metropolitian ,135,Electronics,15.0,1.5697770542341356,9,Morning,False
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,01-04-2022,12:30,12:45,Cloudy,High ,motorcycle ,Metropolitian ,140,Cosmetics,15.0,6.2791082169371055,12,Afternoon,False
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,20-03-2022,17:10,17:20,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Toys,10.0,12.558216433872957,17,Evening,False
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,31-03-2022,19:15,19:30,Cloudy,Jam ,motorcycle ,Urban ,180,Sports,15.0,20.40710170504458,19,Evening,True
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,13-02-2022,23:50,23:55,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Cosmetics,5.0,9.418662325405169,23,Night,False
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,29-03-2022,18:45,18:50,Fog,Medium ,motorcycle ,Urban ,155,Snacks,5.0,17.2675475965754,18,Evening,False
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,16-03-2022,20:40,20:45,Sunny,Jam ,motorcycle ,Metropolitian ,220,Skincare,5.0,14.127993488106362,20,Evening,True
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,14-03-2022,22:10,22:25,Windy,Low ,scooter ,Metropolitian ,75,Cosmetics,15.0,12.558216433873932,22,Night,False
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,31-03-2022,17:20,17:25,Windy,Medium ,motorcycle ,Metropolitian ,165,Toys,5.0,10.988439379639551,17,Evening,True
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,17-03-2022,19:55,20:10,Fog,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,15.0,7.848885271170511,19,Evening,False
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,28-03-2022,18:15,18:25,Stormy,Medium ,scooter ,Metropolitian ,110,Outdoors,10.0,7.848885271170511,18,Evening,False
xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,04-04-2022,23:50,00:00,Fog,Low ,motorcycle ,Metropolitian ,215,Sports,10.0,10.98843937963895,23,Night,True
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,04-03-2022,17:25,17:35,Fog,Medium ,motorcycle ,Metropolitian ,240,Jewelry,10.0,14.127993488107478,17,Evening,True
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,04-03-2022,23:45,00:00,Stormy,Low ,van,Metropolitian ,95,Shoes,15.0,14.127993488107478,23,Night,False
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,14-02-2022,18:30,18:35,Windy,Medium ,motorcycle ,Urban ,105,Cosmetics,5.0,10.988439379639551,18,Evening,False
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,25-03-2022,21:35,21:45,Windy,Jam ,motorcycle ,Metropolitian ,220,Outdoors,10.0,12.558216433873095,21,Night,True
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,17-03-2022,08:40,08:55,Windy,Low ,scooter ,Metropolitian ,130,Books,15.0,1.5697770542345202,8,Morning,False
jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,01-04-2022,22:35,22:40,Windy,Low ,scooter ,Metropolitian ,26,Grocery,5.0,4.709331162702445,22,Night,False
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,19-03-2022,11:45,11:50,Windy,High ,motorcycle ,Metropolitian ,155,Sports,5.0,1.5697770542332656,11,Morning,False
lubd358643567,24,4.6,0.0,0.0,0.06,0.06,07-03-2022,23:25,23:40,Stormy,Low ,scooter ,Urban ,19,Grocery,15.0,9.418662325404814,23,Night,False
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,02-03-2022,19:10,19:15,Sunny,Jam ,scooter ,Metropolitian ,90,Kitchen,5.0,12.558216433873095,19,Evening,False
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,16-02-2022,18:45,19:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Electronics,15.0,10.988439379639551,18,Evening,True
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,29-03-2022,18:15,18:25,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Outdoors,10.0,14.127993488107478,18,Evening,False
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,07-03-2022,22:30,22:35,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry,5.0,7.848885271170232,22,Night,False
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,03-03-2022,19:00,19:05,Fog,Medium ,scooter ,Urban ,55,Books,5.0,9.41866232540489,19,Evening,False
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,30-03-2022,13:10,13:20,Windy,High ,motorcycle ,Metropolitian ,155,Cosmetics,10.0,6.2791082169371055,13,Afternoon,False
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,19-03-2022,17:55,18:05,Windy,Medium ,motorcycle ,Metropolitian ,125,Skincare,10.0,9.41866232540489,17,Evening,False
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,15-03-2022,19:50,20:05,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Jewelry,15.0,9.41866232540489,19,Evening,False
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,02-03-2022,21:15,21:20,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,5.0,10.988439379638436,21,Night,True
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,31-03-2022,19:35,19:45,Fog,Jam ,motorcycle ,Metropolitian ,210,Home,10.0,10.988439379639551,19,Evening,True
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,06-03-2022,19:10,19:20,Stormy,Jam ,motorcycle ,Metropolitian ,210,Kitchen,10.0,12.558216433873095,19,Evening,True
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,21-03-2022,21:20,21:30,Fog,Jam ,motorcycle ,Metropolitian ,170,Snacks,10.0,4.709331162702445,21,Night,True
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,01-03-2022,09:50,10:05,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Sports,15.0,3.139554108468204,9,Morning,False
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,24-03-2022,20:35,20:40,Stormy,Jam ,scooter ,Metropolitian ,125,Pet Supplies,5.0,4.7093311627025845,20,Evening,False
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,04-04-2022,21:15,21:25,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Clothing,10.0,14.127993488107478,21,Night,True
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,02-03-2022,23:00,23:15,Windy,Low ,motorcycle ,Metropolitian ,105,Electronics,15.0,10.988439379639551,23,Night,False
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,01-04-2022,15:00,15:10,Cloudy,High ,motorcycle ,Metropolitian ,170,Snacks,10.0,6.279108216936966,15,Afternoon,True
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,12-02-2022,19:45,19:50,Fog,Jam ,motorcycle ,Metropolitian ,180,Pet Supplies,5.0,14.127993488106362,19,Evening,True
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,05-04-2022,17:45,17:55,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,10.0,9.41866232540503,17,Evening,False
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,03-03-2022,09:00,09:10,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,10.0,1.5697770542346596,9,Morning,False
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,06-04-2022,20:00,20:05,Sunny,Jam ,van,Metropolitian ,135,Apparel,5.0,12.558216433872957,20,Evening,False
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,17-03-2022,12:50,12:55,Fog,High ,motorcycle ,Metropolitian ,130,Kitchen,5.0,6.2791082169358505,12,Afternoon,False
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,31-03-2022,21:40,21:55,Fog,Jam ,motorcycle ,Metropolitian ,230,Home,15.0,14.127993488107478,21,Night,True
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,17-02-2022,19:55,20:05,Sunny,Jam ,motorcycle ,Metropolitian ,145,Sports,10.0,9.41866232540489,19,Evening,False
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,09-03-2022,19:35,19:40,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Shoes,5.0,9.41866232540489,19,Evening,False
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,27-03-2022,22:35,22:50,Sandstorms,Low ,scooter ,Urban ,55,Sports,15.0,12.558216433872817,22,Night,False
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,25-03-2022,17:10,17:25,Stormy,Medium ,motorcycle ,Metropolitian ,140,Apparel,15.0,17.2675475965754,17,Evening,False
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,11-03-2022,19:35,19:40,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Electronics,5.0,9.41866232540489,19,Evening,False
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,03-03-2022,10:30,10:45,Sandstorms,Low ,motorcycle ,Metropolitian ,55,Snacks,15.0,3.1395541084690404,10,Morning,False
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,15-02-2022,18:10,18:20,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,10.0,4.7093311627025845,18,Evening,False
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,07-03-2022,10:10,10:25,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,15.0,3.1395541084690404,10,Morning,False
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,18-03-2022,17:50,18:05,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,15.0,12.558216433873095,17,Evening,True
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,03-04-2022,08:50,09:00,Fog,Low ,motorcycle ,Other,55,Apparel,10.0,3.1395541084679253,8,Morning,False
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,06-04-2022,19:55,20:10,Stormy,Jam ,van,Metropolitian ,160,Apparel,15.0,12.558216433872817,19,Evening,False
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,06-03-2022,17:55,18:10,Fog,Medium ,motorcycle ,Metropolitian ,215,Shoes,15.0,10.988439379639551,17,Evening,True
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,19-03-2022,15:30,15:40,Fog,Medium ,scooter ,Metropolitian ,65,Cosmetics,10.0,6.2791082169358505,15,Afternoon,False
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,21-03-2022,09:40,09:50,Windy,Low ,van,Metropolitian ,125,Jewelry,10.0,1.5697770542345202,9,Morning,False
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,19-03-2022,18:20,18:25,Windy,Medium ,motorcycle ,Metropolitian ,135,Clothing,5.0,9.418740814584856,18,Evening,False
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,28-03-2022,15:35,15:50,Windy,Medium ,scooter ,Metropolitian ,145,Skincare,15.0,6.2791082169358505,15,Afternoon,False
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,29-03-2022,18:15,18:30,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Skincare,15.0,10.988439379638436,18,Evening,True
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,17-03-2022,16:55,17:00,Fog,Medium ,motorcycle ,Urban ,19,Grocery,5.0,6.27910821693599,16,Afternoon,False
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,29-03-2022,18:10,18:15,Sunny,Medium ,motorcycle ,Metropolitian ,165,Shoes,5.0,20.407101705043466,18,Evening,True
bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,21-03-2022,19:15,19:20,Fog,Jam ,motorcycle ,Metropolitian ,140,Apparel,5.0,9.418662325404814,19,Evening,False
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,04-03-2022,18:25,18:35,Windy,Medium ,van,Other,75,Cosmetics,10.0,12.558216433872817,18,Evening,False
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,15-02-2022,20:30,20:45,Stormy,Jam ,scooter ,Metropolitian ,145,Skincare,15.0,4.7093311627025845,20,Evening,False
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,29-03-2022,22:55,23:00,Stormy,Low ,scooter ,Metropolitian ,90,Snacks,5.0,21.976878759277987,22,Night,False
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,13-02-2022,10:55,11:00,Stormy,Low ,motorcycle ,Metropolitian ,70,Apparel,5.0,1.5697770542345202,10,Morning,False
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,03-04-2022,16:00,16:15,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes,15.0,6.2791082169358505,16,Afternoon,False
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,13-02-2022,14:50,15:05,Sunny,High ,motorcycle ,Metropolitian ,140,Toys,15.0,6.279108216936966,14,Afternoon,False
teij116088130,24,4.7,0.0,0.0,0.13,0.13,16-03-2022,20:20,20:25,Fog,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,5.0,20.407101705043765,20,Evening,True
zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,02-04-2022,19:00,19:15,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Skincare,15.0,14.127993488106362,19,Evening,False
qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,20-03-2022,18:15,18:20,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Apparel,5.0,20.407101705043605,18,Evening,True
fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,29-03-2022,23:35,23:50,Fog,Low ,motorcycle ,Metropolitian ,185,Home,15.0,21.976878759277987,23,Night,True
fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,04-03-2022,19:35,19:40,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel,5.0,21.976878759277987,19,Evening,True
vvnq162473052,30,4.6,22.310526,73.170937,22.420526,73.280937,27-03-2022,23:35,23:45,Sunny,Low ,scooter ,Other,145,Apparel,10.0,17.2675475965754,23,Night,False
hhem665543827,20,4.8,0.0,0.0,0.03,0.03,11-02-2022,18:00,18:15,Stormy,Medium ,scooter ,Metropolitian ,125,Shoes,15.0,4.709331162702407,18,Evening,False
zfgf746938367,33,4.7,12.972532,77.608179,13.022532,77.658179,09-03-2022,18:10,18:25,Fog,Medium ,van,Urban ,75,Books,15.0,7.848885271170511,18,Evening,False
nfdj333236314,34,4.0,19.103249,72.846749,19.193249,72.936749,12-03-2022,21:10,21:15,Windy,Jam ,motorcycle ,Metropolitian ,195,Clothing,5.0,14.127993488107478,21,Night,True
zfxe533340329,36,4.6,17.426228,78.407495,17.506228,78.487495,04-04-2022,23:40,23:50,Windy,Low ,motorcycle ,Metropolitian ,100,Clothing,10.0,12.558216433873095,23,Night,False
kwmv603335255,33,4.6,26.471617,80.313564,26.491617,80.333564,11-02-2022,11:00,11:10,Fog,Low ,motorcycle ,Metropolitian ,75,Apparel,10.0,3.139554108468204,11,Morning,False
gopn683041817,22,4.8,19.866969,75.318894,19.976969,75.428894,18-02-2022,22:45,23:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry,15.0,17.2675475965754,22,Night,False
ppri902151840,38,4.7,18.593481,73.785901,18.603481,73.795901,19-03-2022,11:00,11:15,Sunny,Low ,scooter ,Metropolitian ,95,Clothing,15.0,1.569777054234381,11,Morning,False
libi732501950,27,4.9,12.906229,77.596791,12.986229,77.676791,02-03-2022,23:25,23:40,Fog,Low ,scooter ,Metropolitian ,100,Kitchen,15.0,12.558216433872957,23,Night,False
kdbu035077095,32,4.8,26.482581,80.315628,26.552581,80.385628,14-02-2022,21:00,21:10,Sunny,Jam ,scooter ,Metropolitian ,125,Books,10.0,10.988439379638436,21,Night,False
mfol662804540,26,4.8,12.933298,77.614293,13.013298,77.694293,27-03-2022,19:30,19:40,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Home,10.0,12.558216433872957,19,Evening,True
bdgu970232668,29,4.5,22.751857,75.866699,22.881857,75.996699,04-03-2022,22:55,23:05,Windy,Low ,motorcycle ,Urban ,75,Toys,10.0,20.407101705044443,22,Night,False
odlo529484325,31,4.5,11.010375,76.95295,11.090375,77.03295,06-04-2022,20:25,20:40,Sunny,Jam ,motorcycle ,Urban ,145,Pet Supplies,15.0,12.558216433872957,20,Evening,False
vxvr447893698,28,4.6,17.483216,78.552111,17.523216,78.592111,26-03-2022,12:35,12:50,Stormy,High ,motorcycle ,Metropolitian ,70,Outdoors,15.0,6.279108216937245,12,Afternoon,False
fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,11-02-2022,18:55,19:00,Sunny,Medium ,motorcycle ,Metropolitian ,55,Toys,5.0,9.41866232540489,18,Evening,False
evzr452255970,21,4.0,11.006686,76.951736,11.056686,77.001736,28-03-2022,22:45,22:50,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Clothing,5.0,7.848885271170371,22,Night,False
hdgi344002220,30,4.9,0.0,0.0,0.08,0.08,18-03-2022,23:45,23:55,Windy,Low ,motorcycle ,Metropolitian ,145,Skincare,10.0,12.558216433873085,23,Night,False
ypdy132507323,29,4.7,25.457687,81.835585,25.497687,81.875585,11-02-2022,15:25,15:30,Cloudy,Medium ,motorcycle ,Urban ,55,Shoes,5.0,6.279108216936966,15,Afternoon,False
vpun175942482,20,4.8,19.12663,72.829976,19.13663,72.839976,28-03-2022,11:30,11:40,Sunny,High ,motorcycle ,Metropolitian ,70,Sports,10.0,1.5697770542335443,11,Morning,False
cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,16-02-2022,22:35,22:45,Windy,Low ,motorcycle ,Urban ,75,Electronics,10.0,14.127993488107478,22,Night,False
kiyg810534481,25,4.7,19.178321,72.834715,19.248321,72.904715,16-03-2022,23:35,23:45,Sandstorms,Low ,motorcycle ,Metropolitian ,16,Grocery,10.0,10.988439379638436,23,Night,False
pwbi898606991,38,4.8,13.026279,80.174568,13.046279,80.194568,28-03-2022,10:25,10:30,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,5.0,3.1395541084690404,10,Morning,False
taqg748867597,39,4.9,17.455894,78.375467,17.485894,78.405467,03-03-2022,22:20,22:30,Stormy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,10.0,4.709331162702306,22,Night,False
dkgi875489081,26,4.9,21.149834,72.778666,21.209834,72.838666,13-03-2022,17:15,17:20,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,5.0,9.418662325405169,17,Evening,False
ubag651976139,33,4.4,11.022477,76.995667,11.092477,77.065667,14-03-2022,21:30,21:45,Windy,Jam ,motorcycle ,Urban ,215,Sports,15.0,10.988439379639551,21,Night,True
zxtz236128998,24,4.6,22.310237,73.158921,22.370237,73.218921,01-03-2022,18:40,18:50,Sandstorms,Medium ,motorcycle ,Urban ,125,Home,10.0,9.418662325403774,18,Evening,False
hmju318251956,24,4.9,11.010375,76.95295,11.050375,76.99295,21-03-2022,15:10,15:20,Fog,Medium ,motorcycle ,Metropolitian ,140,Sports,10.0,6.27910821693599,15,Afternoon,False
ltwr528697521,33,4.5,22.745049,75.892471,22.835049,75.982471,10-03-2022,22:50,23:05,Stormy,Low ,scooter ,Metropolitian ,85,Snacks,15.0,14.127993488107478,22,Night,False
jsku204560077,35,4.2,22.74806,75.8934,22.83806,75.9834,20-03-2022,19:30,19:40,Windy,Jam ,motorcycle ,Metropolitian ,220,Shoes,10.0,14.127993488107478,19,Evening,True
istj070213071,27,4.2,19.178321,72.834715,19.268321,72.924715,06-04-2022,20:30,20:35,Stormy,Jam ,motorcycle ,Metropolitian ,165,Jewelry,5.0,14.127993488107478,20,Evening,True
dahw022547497,29,4.5,12.979096,77.640625,13.009096,77.670625,03-04-2022,18:45,18:50,Sunny,Medium ,motorcycle ,Metropolitian ,75,Electronics,5.0,4.709331162702445,18,Evening,False
vvgj958702360,34,4.7,27.163303,78.057044,27.293303,78.187044,12-02-2022,23:10,23:20,Fog,Low ,scooter ,Metropolitian ,135,Skincare,10.0,20.407101705043605,23,Night,False
rabu202619192,20,4.7,26.482419,80.320939,26.502419,80.340939,11-02-2022,11:10,11:25,Cloudy,High ,scooter ,Metropolitian ,25,Grocery,15.0,3.1395541084690404,11,Morning,False
aeuj226729421,29,4.8,22.310237,73.158921,22.350237,73.198921,05-04-2022,13:50,13:55,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes,5.0,6.2791082169358505,13,Afternoon,False
rbiv368919286,22,4.9,22.307898,73.167788,22.367898,73.227788,05-04-2022,18:40,18:45,Stormy,Medium ,scooter ,Metropolitian ,105,Kitchen,5.0,9.41866232540489,18,Evening,False
kxfb230420855,35,4.9,27.160832,78.011608,27.230832,78.081608,18-02-2022,21:15,21:30,Cloudy,Jam ,motorcycle ,Metropolitian ,53,Grocery,15.0,10.988439379639551,21,Night,False
hwmm104541576,32,4.4,10.027014,76.308053,10.137014,76.418053,12-02-2022,21:45,21:55,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Kitchen,10.0,17.26754759657554,21,Night,True
qnwk753395424,28,4.9,30.890184,75.829615,31.000184,75.939615,14-02-2022,21:20,21:35,Sunny,Jam ,motorcycle ,Metropolitian ,100,Toys,15.0,17.2675475965754,21,Night,False
vvqg343205052,30,4.7,11.003681,76.975525,11.133681,77.105525,02-03-2022,22:45,22:55,Fog,Low ,scooter ,Metropolitian ,145,Home,10.0,20.407101705043324,22,Night,False
iuxj806937978,22,4.7,12.986047,80.218114,13.096047,80.328114,04-04-2022,20:10,20:20,Stormy,Jam ,scooter ,Urban ,75,Electronics,10.0,17.26754759657554,20,Evening,False
yyny933118563,36,4.7,11.006686,76.951736,11.056686,77.001736,09-03-2022,18:20,18:35,Fog,Medium ,motorcycle ,Metropolitian ,150,Home,15.0,7.848885271170371,18,Evening,False
bwhs416644198,23,4.8,21.15276,72.778059,21.28276,72.908059,12-03-2022,20:40,20:45,Windy,Jam ,motorcycle ,Metropolitian ,28,Grocery,5.0,20.407101705043324,20,Evening,False
